field_name,source_surface,resource,grain,source_identity_required,context_class,basis
teams[].link_url,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].loss,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].name,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].played,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].points,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].position,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].pulse_id,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].short_name,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].strength,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].strength_attack_away,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].strength_attack_home,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].strength_defence_away,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].strength_defence_home,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].strength_overall_away,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].strength_overall_home,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].team_division,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].unavailable,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
teams[].win,fpl,bootstrap-static.json,team,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
total_players,fpl,bootstrap-static.json,player,FALSE,FPL_BOOTSTRAP_CONTEXT,Bootstrap-static structural/configuration context; entity identity should not be inferred from grain alone.
fixtures[].team_a,fpl,element,team_match,FALSE,FPL_ELEMENT_CONTEXT,Element resource context; inspect player/fixture-bearing paths before deciding canonical attachment.
fixtures[].team_a_score,fpl,element,team_match,FALSE,FPL_ELEMENT_CONTEXT,Element resource context; inspect player/fixture-bearing paths before deciding canonical attachment.
fixtures[].team_h,fpl,element,team_match,FALSE,FPL_ELEMENT_CONTEXT,Element resource context; inspect player/fixture-bearing paths before deciding canonical attachment.
fixtures[].team_h_score,fpl,element,team_match,FALSE,FPL_ELEMENT_CONTEXT,Element resource context; inspect player/fixture-bearing paths before deciding canonical attachment.
history[].element,fpl,element,player,FALSE,FPL_ELEMENT_CONTEXT,Element resource context; inspect player/fixture-bearing paths before deciding canonical attachment.
history[].opponent_team,fpl,element,team,FALSE,FPL_ELEMENT_CONTEXT,Element resource context; inspect player/fixture-bearing paths before deciding canonical attachment.
history[].team_a_score,fpl,element,team,FALSE,FPL_ELEMENT_CONTEXT,Element resource context; inspect player/fixture-bearing paths before deciding canonical attachment.
history[].team_h_score,fpl,element,team,FALSE,FPL_ELEMENT_CONTEXT,Element resource context; inspect player/fixture-bearing paths before deciding canonical attachment.
history_past[].element_code,fpl,element,player,FALSE,FPL_ELEMENT_CONTEXT,Element resource context; inspect player/fixture-bearing paths before deciding canonical attachment.
